giab_id_cdk,biosample,trio,dna_id,ref_genome,snps,indels,phased_genotypes,ftp_vcf_file
HG003,SAMN03283345,ASHKENAZI_JEWISH,NA24149,NA,0,0,17.25 (69/4),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG003_NA24149_father/NIST_Illumina_2x250bps/HG003_250bp_All_good-29988042/HG003-250bp-All-good_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,1840,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_hap1.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,470,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/HG003_GRCh37_CHROM1-Y_novoalign_Ilmn150bp300X_GATKHC_min20bp.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3918077,6021,1.54 (2856067/1851533),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_hg19/NA12878_hg19_phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,6.71 (1858/277),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.breakseq_pass_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2435,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_ABas_Falc_0316.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1627,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_MCha_h1pol_0218.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/Chaisson_PacBio_smrt-sv.dip_Jun2016_indel_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1688525,414977,114386,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/RTG_RTGJointTrio_06062019/GRCh37/family.merged.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2622,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_ABas_Falc_0316.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,30090,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.HySA.build37_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,6.86 (1859/271),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,22898,14,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_12122017/svanalyzer_union_171212_v0.5.0_annotated.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Broad_svaba_05052017/full.svaba.denovo.indel.q40.vcf
Not Available,Not Available,Not Available,Not Available,NA,8425,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/svviz2_genotyping/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.40kto50k.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/hg19.HG003.pbsv_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,830,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004.commonlaw.deletions.bilkentuniv.082815.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3748631,0,1.69 (2354811/1393820),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/NIST_union_callsets_06172013/NISTIntegratedCalls_13datasets_130719_allcall_UGHapMerge_HetHomVarAll_2platforms_VQSRv2.17_all.primitives.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3919948,28030,1.90 (3587560/1891371),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_HG002_medical_genes_benchmark_v0.02/GRCh38/hifiasm_v0.11/HG002v11-align2-GRCh38.dip.vcf.gz
Not Available,Not Available,Not Available,Not Available,GRCh38,4023188,21522,1.47 (2393891/1629297),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_10312019/GRCh38/deepvariant_HG002_GRCh38_15kb_37X_SequelII.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,719,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG2_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_MCha_hpol_0218.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6/base-filter.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,2392,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_p_and_a_ctg.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,7187,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_IFid_mega_0318.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,107,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG4_DISCOVAR250bp.min500.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,282,10968,1.58 (512153/324235),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24143.GRCh38.phased_variants.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,145,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison/fp_ins_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,7512,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018/ajtrio.lumpy.svtyper.HG004.md.sorted.recal.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,4323,2.46 (58977/23931),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/OsloUniversityHospital_Exome_GATK_jointVC_11242015/HG002-HG003-HG004.jointVC.filter.vcf
Not Available,Not Available,Not Available,Not Available,NA,3611955,7208,2.08 (3381265/1629378),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/merged_platinum/NA12878.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,786,21.2% (2717/12842),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/vcfBeta-GS000037262-ASM_filtered_pass_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,29075,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/trio2.Assemblytics_structural_variants.sorted_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3989659,5837,1.59 (2933053/1845231),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_GRCh38/NA24143_GRCh38_phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,7187,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_IFid_mega_0318.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3807529,8184,1.27 (2575706/2029265),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24631_LongRanger_snpindel.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/all_reads.fa.giab_h003.ngmlr-0.2.1.mapped.merged.bam.sniffles1kb_auto_noalts.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,324,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,830,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,0.95 (20/21),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/10x_ifiddes_ambarrio-GIAB_0.6/fp_del_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3946342,6026,1.55 (2879780/1859386),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_GRCh38/NA12878_GRCh38_phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1809,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_10X_PBhap2_1117.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1039,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG4_Dovetail_MHAP.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2266,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_Dove_MHAP_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,11,3437,0.57 (4/7),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002_ALLCHROM_hs37d5_novoalign_Ilmn150bp300X_FB_min20bp_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,35974,4,1.63 (22313/13661),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_06302015/TSVC_variants_defaultlowsetting.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,979,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG4_abyss_bionano.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,38,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/sequence_comparison/fn_del_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,428,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_NGha_DIS_0916.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/Parliament.HG002.assemblyonly_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,2.54 (5421/2131),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BINA_Roche_MetaSV_10142016/HG002/variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1571,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_IFid_pseu2.2_0118.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,64,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.hs37d5.60x.union_170414_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1320127,277323,5431,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v37.7.0.annotated.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,2580027,2704,1933.05 (2578693/1334),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_pat.deepvariant.vcf
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.CHM13.svim.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,107,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG4_DISCOVAR250bp.min500.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/son_hap_refsplit20160129_1kb.bionano_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1569360,377510,115864,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/RTG_RTGJointTrio_08122019/GRCh38/family.merged.avr_0.1.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1871,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_10X_PBhap1_1117.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1141,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_Dove_DIS_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,94,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_ORod_chr20_0318.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,hs37d5,3947316,20419,1.26 (2203981/1743335),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.hs37d5.deepvariant.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3961551,4249,1.48 (2753747/1856665),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.0_06202016/HG004_NA24143_mother/NA24143_GRCh38.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (18/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24694_ChineseTrioFather_hg19/GM24694_ChineseTrioFather_hg19_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017/hg38.HG002.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,0,610,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/cgi.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.commonlaw.deletions.bilkentuniv.082815_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004.svaba.germline.indelgt19.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3607423,7166,71281,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/merged_platinum/NA12877.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1521,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_MCha_h0pol_0218.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,291,10444,1.46 (259282/177549),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24149.phased_variants.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,28890,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/trio2.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,3601769,22041,2486,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150430_HG005_Homogeneity_03_FCA-22320298/150430_HG005_Homogeneity_FCA_Combined-23163180/150430-HG005-Homogeneity-FCA-Combined_S1.genome.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1692,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_MCha_h1pol_0218.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,0.67 (5758/8633),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/all_reads.fa.giab_h004_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,188,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BU_HiSeq300x_scalpel_v0.4.1_04202017/hg002.scalpel.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,734,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG4_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1550,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_IFid_pseu2.1_0118.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,519,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004_GRCh37_CHROM1-MT_novoalign_Ilmn150bp300X_GATKHC_min20bp.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3446731,14357,2.09 (3234383/1547347),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/supplementaryFiles/HG004_GRCh38_CHROM1-22_v4.2_highconf.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1181,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG4_PBcR_MHAP.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,120,20933,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.hs37d5.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1545871,268580,5158,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/phasing_annotated-with-PHQ.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3791/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24695.GRCh38.dels.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,6345,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_IFid_pseu2.2_0118.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,324,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,3449,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG2_pseudohap2.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1841,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_10X_PBhap2_1117.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3609/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24631_LongRanger_sv_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,24067,41,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_pbsv_10072018/HG005+6+7_GRCh37_pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3430611,13958,2.09 (3238677/1547346),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/HG003_GRCh38_1_22_v4.2_benchmark.vcf.gz
